CCITY Traffic Flow Wednesday 11 June 2008,,,,,,,
Time,TcsNo,Approach,det_1,det_2,det_3,det_4,Total
12/06/2008 07:25,183,Approach 1 (det: 1-4),42,39,30,28,139
12/06/2008 07:30,183,Approach 1 (det: 1-4),42,40,27,29,138
12/06/2008 07:35,183,Approach 1 (det: 1-4),45,44,35,40,164
12/06/2008 07:40,183,Approach 1 (det: 1-4),40,37,25,31,133
12/06/2008 07:45,183,Approach 1 (det: 1-4),53,39,29,38,159
12/06/2008 07:50,183,Approach 1 (det: 1-4),29,35,29,34,127
12/06/2008 07:55,183,Approach 1 (det: 1-4),51,38,34,24,147
12/06/2008 08:00,183,Approach 1 (det: 1-4),48,39,32,37,156
12/06/2008 08:05,183,Approach 1 (det: 1-4),44,38,34,26,142
12/06/2008 08:10,183,Approach 1 (det: 1-4),40,34,41,28,143
12/06/2008 08:15,183,Approach 1 (det: 1-4),51,45,33,29,158
12/06/2008 08:20,183,Approach 1 (det: 1-4),38,41,27,23,129
12/06/2008 08:25,183,Approach 1 (det: 1-4),42,38,32,31,143
12/06/2008 08:30,183,Approach 1 (det: 1-4),58,41,39,25,163
12/06/2008 08:35,183,Approach 1 (det: 1-4),46,46,34,27,153
12/06/2008 08:40,183,Approach 1 (det: 1-4),41,37,38,23,139
12/06/2008 08:45,183,Approach 1 (det: 1-4),33,34,39,31,137
12/06/2008 08:50,183,Approach 1 (det: 1-4),38,37,34,29,138
12/06/2008 08:55,183,Approach 1 (det: 1-4),38,53,41,34,166
12/06/2008 09:00,183,Approach 1 (det: 1-4),20,39,39,30,128
12/06/2008 09:05,183,Approach 1 (det: 1-4),32,37,31,20,120
12/06/2008 09:10,183,Approach 1 (det: 1-4),28,43,37,25,133
12/06/2008 09:15,183,Approach 1 (det: 1-4),35,44,41,21,141
12/06/2008 09:20,183,Approach 1 (det: 1-4),39,39,36,22,136
12/06/2008 09:25,183,Approach 1 (det: 1-4),42,41,37,27,147
12/06/2008 09:30,183,Approach 1 (det: 1-4),54,44,34,28,160
12/06/2008 09:35,183,Approach 1 (det: 1-4),32,50,38,23,143
12/06/2008 09:40,183,Approach 1 (det: 1-4),40,39,33,18,130
12/06/2008 09:45,183,Approach 1 (det: 1-4),47,34,37,20,138
12/06/2008 09:50,183,Approach 1 (det: 1-4),41,51,38,19,149
12/06/2008 09:55,183,Approach 1 (det: 1-4),52,39,34,21,146
12/06/2008 10:00,183,Approach 1 (det: 1-4),41,38,28,19,126
12/06/2008 10:05,183,Approach 1 (det: 1-4),39,49,37,24,149
12/06/2008 10:10,183,Approach 1 (det: 1-4),46,42,39,16,143
12/06/2008 10:15,183,Approach 1 (det: 1-4),56,41,41,26,164
12/06/2008 10:20,183,Approach 1 (det: 1-4),45,40,43,19,147
12/06/2008 10:25,183,Approach 1 (det: 1-4),51,44,44,25,164
12/06/2008 10:30,183,Approach 1 (det: 1-4),41,35,46,21,143
12/06/2008 10:35,183,Approach 1 (det: 1-4),53,45,41,15,154
12/06/2008 10:40,183,Approach 1 (det: 1-4),47,41,39,22,149
12/06/2008 10:45,183,Approach 1 (det: 1-4),51,43,48,16,158
12/06/2008 10:50,183,Approach 1 (det: 1-4),50,34,40,21,145
12/06/2008 10:55,183,Approach 1 (det: 1-4),40,41,37,21,139
12/06/2008 11:00,183,Approach 1 (det: 1-4),36,37,33,22,128
12/06/2008 11:05,183,Approach 1 (det: 1-4),47,42,38,23,150
12/06/2008 11:10,183,Approach 1 (det: 1-4),42,39,45,27,153
12/06/2008 11:15,183,Approach 1 (det: 1-4),43,37,42,12,134
12/06/2008 11:20,183,Approach 1 (det: 1-4),43,42,42,17,144
12/06/2008 11:25,183,Approach 1 (det: 1-4),50,29,39,26,144
12/06/2008 11:30,183,Approach 1 (det: 1-4),43,37,46,18,144
12/06/2008 11:35,183,Approach 1 (det: 1-4),53,51,43,27,174
12/06/2008 11:40,183,Approach 1 (det: 1-4),49,41,35,22,147
12/06/2008 11:45,183,Approach 1 (det: 1-4),47,45,41,24,157
12/06/2008 11:50,183,Approach 1 (det: 1-4),37,39,38,19,133
12/06/2008 11:55,183,Approach 1 (det: 1-4),31,37,46,32,146
12/06/2008 12:00,183,Approach 1 (det: 1-4),30,41,45,22,138
12/06/2008 12:05,183,Approach 1 (det: 1-4),12,27,33,17,89
12/06/2008 12:10,183,Approach 1 (det: 1-4),13,33,38,11,95
12/06/2008 12:15,183,Approach 1 (det: 1-4),13,48,49,25,135
12/06/2008 12:20,183,Approach 1 (det: 1-4),13,36,37,21,107
12/06/2008 12:25,183,Approach 1 (det: 1-4),29,43,54,16,142
12/06/2008 12:30,183,Approach 1 (det: 1-4),18,46,48,38,150
12/06/2008 12:35,183,Approach 1 (det: 1-4),16,29,46,17,108
12/06/2008 12:40,183,Approach 1 (det: 1-4),21,40,34,23,118
12/06/2008 12:45,183,Approach 1 (det: 1-4),7,45,46,34,132
12/06/2008 12:50,183,Approach 1 (det: 1-4),31,45,54,29,159
12/06/2008 12:55,183,Approach 1 (det: 1-4),27,44,55,22,148
12/06/2008 13:00,183,Approach 1 (det: 1-4),38,39,45,20,142
12/06/2008 13:05,183,Approach 1 (det: 1-4),54,48,52,35,189
12/06/2008 13:10,183,Approach 1 (det: 1-4),47,45,47,20,159
12/06/2008 13:15,183,Approach 1 (det: 1-4),51,36,52,32,171
12/06/2008 13:20,183,Approach 1 (det: 1-4),48,52,51,24,175
12/06/2008 13:25,183,Approach 1 (det: 1-4),53,40,43,32,168
12/06/2008 13:30,183,Approach 1 (det: 1-4),51,47,45,25,168
12/06/2008 13:35,183,Approach 1 (det: 1-4),54,45,47,24,170
12/06/2008 13:40,183,Approach 1 (det: 1-4),60,54,45,27,186
12/06/2008 13:45,183,Approach 1 (det: 1-4),44,53,49,25,171
12/06/2008 13:50,183,Approach 1 (det: 1-4),38,38,48,26,150
12/06/2008 13:55,183,Approach 1 (det: 1-4),33,22,40,26,121
12/06/2008 14:00,183,Approach 1 (det: 1-4),37,36,36,27,136
12/06/2008 14:05,183,Approach 1 (det: 1-4),47,43,44,34,168
12/06/2008 14:10,183,Approach 1 (det: 1-4),39,40,44,23,146
12/06/2008 14:15,183,Approach 1 (det: 1-4),46,34,39,27,146
12/06/2008 14:20,183,Approach 1 (det: 1-4),45,23,40,23,131
12/06/2008 14:25,183,Approach 1 (det: 1-4),50,39,43,20,152
12/06/2008 14:30,183,Approach 1 (det: 1-4),42,23,39,26,130
12/06/2008 14:35,183,Approach 1 (det: 1-4),50,49,45,34,178
12/06/2008 14:40,183,Approach 1 (det: 1-4),49,46,33,31,159
12/06/2008 14:45,183,Approach 1 (det: 1-4),55,46,38,35,174
12/06/2008 14:50,183,Approach 1 (det: 1-4),50,55,52,32,189
12/06/2008 14:55,183,Approach 1 (det: 1-4),46,50,41,15,152
12/06/2008 15:00,183,Approach 1 (det: 1-4),55,41,36,27,159
12/06/2008 15:05,183,Approach 1 (det: 1-4),49,43,52,21,165
12/06/2008 15:10,183,Approach 1 (det: 1-4),57,43,43,24,167
12/06/2008 15:15,183,Approach 1 (det: 1-4),48,42,55,17,162
12/06/2008 15:20,183,Approach 1 (det: 1-4),71,58,67,29,225
12/06/2008 15:25,183,Approach 1 (det: 1-4),47,42,44,18,151
12/06/2008 15:30,183,Approach 1 (det: 1-4),60,47,63,26,196
12/06/2008 15:35,183,Approach 1 (det: 1-4),52,35,57,24,168
12/06/2008 15:40,183,Approach 1 (det: 1-4),57,52,63,27,199
12/06/2008 15:45,183,Approach 1 (det: 1-4),32,37,54,18,141
12/06/2008 15:50,183,Approach 1 (det: 1-4),47,55,71,31,204
12/06/2008 15:55,183,Approach 1 (det: 1-4),32,50,56,21,159
12/06/2008 16:00,183,Approach 1 (det: 1-4),38,63,73,33,207
12/06/2008 16:05,183,Approach 1 (det: 1-4),38,48,64,22,172
12/06/2008 16:10,183,Approach 1 (det: 1-4),51,42,77,29,199
12/06/2008 16:15,183,Approach 1 (det: 1-4),49,51,61,26,187
12/06/2008 16:20,183,Approach 1 (det: 1-4),45,69,77,42,233
12/06/2008 16:25,183,Approach 1 (det: 1-4),34,57,63,38,192
12/06/2008 16:30,183,Approach 1 (det: 1-4),31,64,75,36,206
12/06/2008 16:35,183,Approach 1 (det: 1-4),7,60,48,37,152
12/06/2008 16:40,183,Approach 1 (det: 1-4),9,36,80,38,163
12/06/2008 16:45,183,Approach 1 (det: 1-4),21,53,58,30,162
12/06/2008 16:50,183,Approach 1 (det: 1-4),45,59,53,38,195
12/06/2008 16:55,183,Approach 1 (det: 1-4),42,62,59,30,193
12/06/2008 17:00,183,Approach 1 (det: 1-4),58,67,60,36,221
12/06/2008 17:05,183,Approach 1 (det: 1-4),47,50,40,35,172
12/06/2008 17:10,183,Approach 1 (det: 1-4),67,66,41,42,216
12/06/2008 17:15,183,Approach 1 (det: 1-4),50,64,42,31,187
12/06/2008 17:20,183,Approach 1 (det: 1-4),20,53,18,42,133
12/06/2008 17:25,183,Approach 1 (det: 1-4),31,60,23,44,158
12/06/2008 17:30,183,Approach 1 (det: 1-4),40,66,30,45,181
12/06/2008 17:35,183,Approach 1 (det: 1-4),50,47,28,37,162
12/06/2008 17:40,183,Approach 1 (det: 1-4),59,37,12,37,145
12/06/2008 17:45,183,Approach 1 (det: 1-4),43,29,13,26,111
12/06/2008 17:50,183,Approach 1 (det: 1-4),55,45,16,33,149
12/06/2008 17:55,183,Approach 1 (det: 1-4),38,33,8,27,106
12/06/2008 18:00,183,Approach 1 (det: 1-4),56,58,19,39,172
12/06/2008 18:05,183,Approach 1 (det: 1-4),49,45,15,31,140
12/06/2008 18:10,183,Approach 1 (det: 1-4),44,78,41,39,202
12/06/2008 18:15,183,Approach 1 (det: 1-4),16,45,29,41,131
12/06/2008 18:20,183,Approach 1 (det: 1-4),36,75,37,34,182
12/06/2008 18:25,183,Approach 1 (det: 1-4),47,59,64,25,195
12/06/2008 18:30,183,Approach 1 (det: 1-4),70,69,59,35,233
12/06/2008 18:35,183,Approach 1 (det: 1-4),54,53,57,29,193
12/06/2008 18:40,183,Approach 1 (det: 1-4),63,72,66,37,238
12/06/2008 18:45,183,Approach 1 (det: 1-4),56,18,62,20,156
12/06/2008 18:50,183,Approach 1 (det: 1-4),56,0,69,30,155
12/06/2008 18:55,183,Approach 1 (det: 1-4),56,0,50,21,127
12/06/2008 19:00,183,Approach 1 (det: 1-4),62,0,77,25,164
12/06/2008 19:05,183,Approach 1 (det: 1-4),50,0,41,20,111
12/06/2008 19:10,183,Approach 1 (det: 1-4),46,0,44,18,108
12/06/2008 19:15,183,Approach 1 (det: 1-4),63,0,51,24,138
12/06/2008 19:20,183,Approach 1 (det: 1-4),61,0,55,28,144
12/06/2008 19:25,183,Approach 1 (det: 1-4),47,0,48,22,117
12/06/2008 19:30,183,Approach 1 (det: 1-4),54,0,46,20,120
12/06/2008 19:35,183,Approach 1 (det: 1-4),47,0,47,19,113
12/06/2008 19:40,183,Approach 1 (det: 1-4),55,0,47,23,125
12/06/2008 19:45,183,Approach 1 (det: 1-4),44,20,39,16,119
12/06/2008 19:50,183,Approach 1 (det: 1-4),47,35,41,15,138
12/06/2008 19:55,183,Approach 1 (det: 1-4),50,46,46,14,156
12/06/2008 20:00,183,Approach 1 (det: 1-4),48,49,49,18,164
12/06/2008 20:05,183,Approach 1 (det: 1-4),54,45,45,19,163
12/06/2008 20:10,183,Approach 1 (det: 1-4),45,44,45,14,148
12/06/2008 20:15,183,Approach 1 (det: 1-4),49,31,38,18,136
12/06/2008 20:20,183,Approach 1 (det: 1-4),54,41,53,24,172
12/06/2008 20:25,183,Approach 1 (det: 1-4),38,43,46,13,140
12/06/2008 20:30,183,Approach 1 (det: 1-4),36,40,40,23,139
12/06/2008 20:35,183,Approach 1 (det: 1-4),52,37,48,19,156
12/06/2008 20:40,183,Approach 1 (det: 1-4),51,26,41,17,135
12/06/2008 20:45,183,Approach 1 (det: 1-4),47,29,44,21,141
12/06/2008 20:50,183,Approach 1 (det: 1-4),33,36,38,18,125
12/06/2008 20:55,183,Approach 1 (det: 1-4),46,34,50,12,142
12/06/2008 21:00,183,Approach 1 (det: 1-4),43,35,41,9,128
12/06/2008 21:05,183,Approach 1 (det: 1-4),38,31,42,12,123
12/06/2008 21:10,183,Approach 1 (det: 1-4),41,38,43,9,131
12/06/2008 21:15,183,Approach 1 (det: 1-4),42,41,49,18,150
12/06/2008 21:20,183,Approach 1 (det: 1-4),46,23,46,10,125
12/06/2008 21:25,183,Approach 1 (det: 1-4),37,25,41,11,114
12/06/2008 21:30,183,Approach 1 (det: 1-4),35,31,42,13,121
12/06/2008 21:35,183,Approach 1 (det: 1-4),39,33,28,13,113
12/06/2008 21:40,183,Approach 1 (det: 1-4),33,28,39,14,114
12/06/2008 21:45,183,Approach 1 (det: 1-4),41,23,39,11,114
12/06/2008 21:50,183,Approach 1 (det: 1-4),43,29,39,11,122
12/06/2008 21:55,183,Approach 1 (det: 1-4),27,18,36,12,93
12/06/2008 22:00,183,Approach 1 (det: 1-4),34,22,36,9,101
12/06/2008 22:05,183,Approach 1 (det: 1-4),27,30,35,7,99
12/06/2008 22:10,183,Approach 1 (det: 1-4),33,37,42,12,124
12/06/2008 22:15,183,Approach 1 (det: 1-4),40,29,28,8,105
12/06/2008 22:20,183,Approach 1 (det: 1-4),38,14,33,8,93
12/06/2008 22:25,183,Approach 1 (det: 1-4),42,27,28,16,113
12/06/2008 22:30,183,Approach 1 (det: 1-4),29,24,44,11,108
12/06/2008 22:35,183,Approach 1 (det: 1-4),40,21,44,12,117
12/06/2008 22:40,183,Approach 1 (det: 1-4),38,30,48,10,126
12/06/2008 22:45,183,Approach 1 (det: 1-4),33,24,41,7,105
12/06/2008 22:50,183,Approach 1 (det: 1-4),28,29,33,12,102
12/06/2008 22:55,183,Approach 1 (det: 1-4),34,26,35,12,107
12/06/2008 23:00,183,Approach 1 (det: 1-4),36,26,40,9,111
12/06/2008 23:05,183,Approach 1 (det: 1-4),27,37,34,12,110
12/06/2008 23:10,183,Approach 1 (det: 1-4),28,32,35,9,104
12/06/2008 23:15,183,Approach 1 (det: 1-4),25,22,31,3,81
12/06/2008 23:20,183,Approach 1 (det: 1-4),28,28,41,11,108
12/06/2008 23:25,183,Approach 1 (det: 1-4),27,19,34,6,86
12/06/2008 23:30,183,Approach 1 (det: 1-4),16,19,28,11,74
12/06/2008 23:35,183,Approach 1 (det: 1-4),22,15,29,6,72
12/06/2008 23:40,183,Approach 1 (det: 1-4),37,25,33,6,101
12/06/2008 23:45,183,Approach 1 (det: 1-4),18,21,31,9,79
12/06/2008 23:50,183,Approach 1 (det: 1-4),19,28,24,7,78
12/06/2008 23:55,183,Approach 1 (det: 1-4),24,22,28,6,80
13/06/2008 00:05,183,Approach 1 (det: 1-4),40,47,48,15,150
13/06/2008 00:10,183,Approach 1 (det: 1-4),19,23,26,6,74
13/06/2008 00:15,183,Approach 1 (det: 1-4),28,19,19,4,70
13/06/2008 00:20,183,Approach 1 (det: 1-4),20,24,28,3,75
13/06/2008 00:25,183,Approach 1 (det: 1-4),33,20,28,5,86
13/06/2008 00:30,183,Approach 1 (det: 1-4),21,17,26,4,68
13/06/2008 00:35,183,Approach 1 (det: 1-4),20,22,23,6,71
13/06/2008 00:40,183,Approach 1 (det: 1-4),16,21,19,3,59
13/06/2008 00:45,183,Approach 1 (det: 1-4),11,13,15,2,41
13/06/2008 00:50,183,Approach 1 (det: 1-4),19,16,18,2,55
13/06/2008 00:55,183,Approach 1 (det: 1-4),15,9,15,2,41
13/06/2008 01:00,183,Approach 1 (det: 1-4),11,14,18,2,45
13/06/2008 01:05,183,Approach 1 (det: 1-4),9,10,18,0,37
13/06/2008 01:10,183,Approach 1 (det: 1-4),10,10,14,1,35
13/06/2008 01:15,183,Approach 1 (det: 1-4),15,14,14,3,46
13/06/2008 01:20,183,Approach 1 (det: 1-4),13,12,14,0,39
13/06/2008 01:25,183,Approach 1 (det: 1-4),11,6,16,3,36
13/06/2008 01:30,183,Approach 1 (det: 1-4),13,6,16,2,37
13/06/2008 01:35,183,Approach 1 (det: 1-4),11,5,9,1,26
13/06/2008 01:40,183,Approach 1 (det: 1-4),11,10,13,2,36
13/06/2008 01:45,183,Approach 1 (det: 1-4),12,6,9,2,29
13/06/2008 01:50,183,Approach 1 (det: 1-4),9,9,4,0,22
13/06/2008 01:55,183,Approach 1 (det: 1-4),9,9,16,0,34
13/06/2008 02:00,183,Approach 1 (det: 1-4),8,7,13,0,28
13/06/2008 02:05,183,Approach 1 (det: 1-4),12,11,14,0,37
13/06/2008 02:10,183,Approach 1 (det: 1-4),11,15,9,3,38
13/06/2008 02:15,183,Approach 1 (det: 1-4),7,11,6,1,25
13/06/2008 02:20,183,Approach 1 (det: 1-4),9,10,9,2,30
13/06/2008 02:25,183,Approach 1 (det: 1-4),12,19,10,1,42
13/06/2008 02:30,183,Approach 1 (det: 1-4),5,6,4,2,17
13/06/2008 02:35,183,Approach 1 (det: 1-4),10,10,10,1,31
13/06/2008 02:40,183,Approach 1 (det: 1-4),5,7,10,1,23
13/06/2008 02:45,183,Approach 1 (det: 1-4),10,9,11,2,32
13/06/2008 02:50,183,Approach 1 (det: 1-4),6,9,7,1,23
13/06/2008 02:55,183,Approach 1 (det: 1-4),9,8,15,2,34
13/06/2008 03:00,183,Approach 1 (det: 1-4),5,7,6,3,21
13/06/2008 03:05,183,Approach 1 (det: 1-4),7,12,7,0,26
13/06/2008 03:10,183,Approach 1 (det: 1-4),6,8,12,1,27
13/06/2008 03:15,183,Approach 1 (det: 1-4),7,10,4,0,21
13/06/2008 03:20,183,Approach 1 (det: 1-4),7,6,9,1,23
13/06/2008 03:25,183,Approach 1 (det: 1-4),5,7,5,1,18
13/06/2008 03:30,183,Approach 1 (det: 1-4),4,8,8,0,20
13/06/2008 03:35,183,Approach 1 (det: 1-4),3,10,11,0,24
13/06/2008 03:40,183,Approach 1 (det: 1-4),0,6,7,0,13
13/06/2008 03:45,183,Approach 1 (det: 1-4),1,6,5,1,13
13/06/2008 03:50,183,Approach 1 (det: 1-4),8,15,9,2,34
13/06/2008 03:55,183,Approach 1 (det: 1-4),4,8,11,1,24
13/06/2008 04:00,183,Approach 1 (det: 1-4),2,12,6,0,20
13/06/2008 04:05,183,Approach 1 (det: 1-4),7,9,10,1,27
13/06/2008 04:10,183,Approach 1 (det: 1-4),7,7,1,0,15
13/06/2008 04:15,183,Approach 1 (det: 1-4),5,6,6,1,18
13/06/2008 04:20,183,Approach 1 (det: 1-4),7,9,4,1,21
13/06/2008 04:25,183,Approach 1 (det: 1-4),5,14,7,1,27
13/06/2008 04:30,183,Approach 1 (det: 1-4),8,11,5,0,24
13/06/2008 04:35,183,Approach 1 (det: 1-4),6,11,10,0,27
13/06/2008 04:40,183,Approach 1 (det: 1-4),7,8,3,1,19
13/06/2008 04:45,183,Approach 1 (det: 1-4),10,11,6,1,28
13/06/2008 04:50,183,Approach 1 (det: 1-4),6,11,6,0,23
13/06/2008 04:55,183,Approach 1 (det: 1-4),3,9,2,2,16
13/06/2008 05:00,183,Approach 1 (det: 1-4),3,7,3,0,13
13/06/2008 05:05,183,Approach 1 (det: 1-4),9,8,3,2,22
13/06/2008 05:10,183,Approach 1 (det: 1-4),9,21,5,5,40
13/06/2008 05:15,183,Approach 1 (det: 1-4),7,6,4,4,21
13/06/2008 05:20,183,Approach 1 (det: 1-4),8,9,10,0,27
13/06/2008 05:25,183,Approach 1 (det: 1-4),12,18,4,0,34
13/06/2008 05:30,183,Approach 1 (det: 1-4),10,13,5,1,29
13/06/2008 05:35,183,Approach 1 (det: 1-4),6,9,6,1,22
13/06/2008 05:40,183,Approach 1 (det: 1-4),10,10,5,1,26
13/06/2008 05:45,183,Approach 1 (det: 1-4),12,15,9,7,43
13/06/2008 05:50,183,Approach 1 (det: 1-4),9,9,3,1,22
13/06/2008 05:55,183,Approach 1 (det: 1-4),13,12,13,3,41
13/06/2008 06:00,183,Approach 1 (det: 1-4),15,14,9,7,45
13/06/2008 06:05,183,Approach 1 (det: 1-4),16,14,7,7,44
13/06/2008 06:10,183,Approach 1 (det: 1-4),22,14,15,3,54
13/06/2008 06:15,183,Approach 1 (det: 1-4),22,8,10,3,43
13/06/2008 06:20,183,Approach 1 (det: 1-4),13,9,8,2,32
13/06/2008 06:25,183,Approach 1 (det: 1-4),20,17,11,5,53
13/06/2008 06:30,183,Approach 1 (det: 1-4),18,11,17,8,54
13/06/2008 06:35,183,Approach 1 (det: 1-4),26,26,13,10,75
13/06/2008 06:40,183,Approach 1 (det: 1-4),25,26,21,6,78
13/06/2008 06:45,183,Approach 1 (det: 1-4),31,15,17,12,75
13/06/2008 06:50,183,Approach 1 (det: 1-4),26,19,18,14,77
13/06/2008 06:55,183,Approach 1 (det: 1-4),41,27,14,19,101
13/06/2008 07:00,183,Approach 1 (det: 1-4),31,25,22,16,94
13/06/2008 07:05,183,Approach 1 (det: 1-4),33,34,29,23,119
13/06/2008 07:10,183,Approach 1 (det: 1-4),41,26,32,18,117
13/06/2008 07:15,183,Approach 1 (det: 1-4),49,31,34,21,135
13/06/2008 07:20,183,Approach 1 (det: 1-4),44,35,30,16,125
13/06/2008 07:25,183,Approach 1 (det: 1-4),42,37,29,19,127
13/06/2008 07:30,183,Approach 1 (det: 1-4),44,40,40,26,150
13/06/2008 07:35,183,Approach 1 (det: 1-4),43,40,24,32,139
13/06/2008 07:40,183,Approach 1 (det: 1-4),63,42,37,34,176
13/06/2008 07:45,183,Approach 1 (det: 1-4),46,45,19,20,130
13/06/2008 07:50,183,Approach 1 (det: 1-4),39,34,39,30,142
13/06/2008 07:55,183,Approach 1 (det: 1-4),39,42,35,33,149
13/06/2008 08:00,183,Approach 1 (det: 1-4),41,42,30,30,143
13/06/2008 08:05,183,Approach 1 (det: 1-4),46,41,38,30,155
13/06/2008 08:10,183,Approach 1 (det: 1-4),49,42,29,32,152
13/06/2008 08:15,183,Approach 1 (det: 1-4),47,34,37,30,148
13/06/2008 08:20,183,Approach 1 (det: 1-4),41,44,30,27,142
13/06/2008 08:25,183,Approach 1 (det: 1-4),44,37,32,32,145
13/06/2008 08:30,183,Approach 1 (det: 1-4),44,32,35,27,138
13/06/2008 08:35,183,Approach 1 (det: 1-4),36,30,42,25,133
13/06/2008 08:40,183,Approach 1 (det: 1-4),39,40,30,28,137
13/06/2008 08:45,183,Approach 1 (det: 1-4),48,51,45,35,179
13/06/2008 08:50,183,Approach 1 (det: 1-4),40,33,40,29,142
13/06/2008 08:55,183,Approach 1 (det: 1-4),40,41,36,22,139
13/06/2008 09:00,183,Approach 1 (det: 1-4),45,41,33,30,149
13/06/2008 09:05,183,Approach 1 (det: 1-4),35,28,22,22,107
13/06/2008 09:10,183,Approach 1 (det: 1-4),43,40,35,21,139
13/06/2008 09:15,183,Approach 1 (det: 1-4),46,40,24,20,130
13/06/2008 09:20,183,Approach 1 (det: 1-4),32,48,33,22,135
13/06/2008 09:25,183,Approach 1 (det: 1-4),34,39,36,27,136
13/06/2008 09:30,183,Approach 1 (det: 1-4),16,46,41,22,125
13/06/2008 09:35,183,Approach 1 (det: 1-4),17,40,45,30,132
13/06/2008 09:40,183,Approach 1 (det: 1-4),34,49,40,23,146
13/06/2008 09:45,183,Approach 1 (det: 1-4),10,46,45,12,113
13/06/2008 09:50,183,Approach 1 (det: 1-4),19,41,48,14,122
13/06/2008 09:55,183,Approach 1 (det: 1-4),30,50,41,20,141
13/06/2008 10:00,183,Approach 1 (det: 1-4),37,46,45,25,153
13/06/2008 10:05,183,Approach 1 (det: 1-4),47,41,45,18,151
13/06/2008 10:10,183,Approach 1 (det: 1-4),44,49,46,37,176
13/06/2008 10:15,183,Approach 1 (det: 1-4),54,49,42,22,167
13/06/2008 10:20,183,Approach 1 (det: 1-4),60,43,46,28,177
13/06/2008 10:25,183,Approach 1 (det: 1-4),40,43,45,16,144
13/06/2008 10:30,183,Approach 1 (det: 1-4),54,44,43,34,175
13/06/2008 10:35,183,Approach 1 (det: 1-4),52,39,39,17,147
13/06/2008 10:40,183,Approach 1 (det: 1-4),35,45,45,22,147
13/06/2008 10:45,183,Approach 1 (det: 1-4),39,46,32,13,130
13/06/2008 10:50,183,Approach 1 (det: 1-4),31,42,38,10,121
13/06/2008 10:55,183,Approach 1 (det: 1-4),39,46,43,15,143
13/06/2008 11:00,183,Approach 1 (det: 1-4),33,41,55,26,155
13/06/2008 11:05,183,Approach 1 (det: 1-4),52,40,40,17,149
13/06/2008 11:10,183,Approach 1 (det: 1-4),22,32,34,17,105
13/06/2008 11:15,183,Approach 1 (det: 1-4),39,37,38,12,126
13/06/2008 11:20,183,Approach 1 (det: 1-4),54,47,44,21,166
13/06/2008 11:25,183,Approach 1 (det: 1-4),50,41,38,20,149
13/06/2008 11:30,183,Approach 1 (det: 1-4),44,37,34,17,132
13/06/2008 11:35,183,Approach 1 (det: 1-4),46,50,48,18,162
13/06/2008 11:40,183,Approach 1 (det: 1-4),43,36,50,18,147
13/06/2008 11:45,183,Approach 1 (det: 1-4),55,41,51,25,172
13/06/2008 11:50,183,Approach 1 (det: 1-4),51,54,43,0,148
13/06/2008 11:55,183,Approach 1 (det: 1-4),50,45,47,14,156
13/06/2008 12:00,183,Approach 1 (det: 1-4),48,48,57,17,170
13/06/2008 12:05,183,Approach 1 (det: 1-4),59,43,44,20,166
13/06/2008 12:10,183,Approach 1 (det: 1-4),58,42,51,21,172
13/06/2008 12:15,183,Approach 1 (det: 1-4),48,35,45,18,146
13/06/2008 12:20,183,Approach 1 (det: 1-4),47,43,43,24,157
13/06/2008 12:25,183,Approach 1 (det: 1-4),42,44,47,22,155
13/06/2008 12:30,183,Approach 1 (det: 1-4),44,44,49,19,156
13/06/2008 12:35,183,Approach 1 (det: 1-4),57,50,45,34,186
13/06/2008 12:40,183,Approach 1 (det: 1-4),40,43,56,25,164
13/06/2008 12:45,183,Approach 1 (det: 1-4),40,47,52,18,157
13/06/2008 12:50,183,Approach 1 (det: 1-4),58,47,58,22,185
13/06/2008 12:55,183,Approach 1 (det: 1-4),50,39,53,19,161
13/06/2008 13:00,183,Approach 1 (det: 1-4),48,46,48,33,175
13/06/2008 13:05,183,Approach 1 (det: 1-4),54,44,45,29,172
13/06/2008 13:10,183,Approach 1 (det: 1-4),56,48,53,32,189
13/06/2008 13:15,183,Approach 1 (det: 1-4),41,51,46,31,169
13/06/2008 13:20,183,Approach 1 (det: 1-4),48,44,51,25,168
13/06/2008 13:25,183,Approach 1 (det: 1-4),57,43,47,24,171
13/06/2008 13:30,183,Approach 1 (det: 1-4),47,47,53,26,173
13/06/2008 13:35,183,Approach 1 (det: 1-4),49,47,38,19,153
13/06/2008 13:40,183,Approach 1 (det: 1-4),41,38,57,30,166
13/06/2008 13:45,183,Approach 1 (det: 1-4),45,44,46,33,168
13/06/2008 13:50,183,Approach 1 (det: 1-4),56,44,44,19,163
13/06/2008 13:55,183,Approach 1 (det: 1-4),46,43,48,23,160
13/06/2008 14:00,183,Approach 1 (det: 1-4),48,44,59,23,174
13/06/2008 14:05,183,Approach 1 (det: 1-4),50,53,49,37,189
13/06/2008 14:10,183,Approach 1 (det: 1-4),51,48,55,35,189
13/06/2008 14:15,183,Approach 1 (det: 1-4),44,43,45,28,160
13/06/2008 14:20,183,Approach 1 (det: 1-4),52,44,53,30,179
13/06/2008 14:25,183,Approach 1 (det: 1-4),41,46,49,24,160
13/06/2008 14:30,183,Approach 1 (det: 1-4),48,47,47,25,167
13/06/2008 14:35,183,Approach 1 (det: 1-4),37,50,57,19,163
13/06/2008 14:40,183,Approach 1 (det: 1-4),49,51,47,20,167
13/06/2008 14:45,183,Approach 1 (det: 1-4),47,44,62,21,174
